place_id,domain,error_type,error_message,retry_count,created_at
ChIJK6SK4YJFwokRuVeQwp-T3cs,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:30.164131
ChIJc53jiP5bwokREmi--Av1OHY,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:29.950727
ChIJeyrTuvpKwokRdiBwqSgPotY,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:29.742972
ChIJhYHZX-lbwokR05V9zR7eLJs,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:29.534519
ChIJY9t1ZRZdwokRfxNzyjnMdh8,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:29.323178
ChIJS39VdlQmYQkROIFP7tL-ui8,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:29.112344
ChIJS3S1-FRawokRtv0OPn2sBeg,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:28.903890
ChIJLT0vohhbwokRpwynlPuSRf4,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:28.697603
ChIJt3yrEeFEwokRBGRdpr9UQng,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:28.491589
ChIJgdLYs0tFwokRDnJ9S5blzPo,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:28.281580
ChIJ4WmLbVVawokRjAPbuGGP3WU,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:28.072812
ChIJ0RalsFRcwokRDwMAdv0iInY,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:27.865676
ChIJyW79Pv1FwokRHXoOS651zhU,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:27.662494
ChIJ_W_nPiNbwokRP3EzIl3-NPw,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:27.449230
ChIJLUlABFpDwokRSJw_TmRCZ2I,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:24.587127
ChIJW3q2RO9awokRL-M6i-yrexE,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:24.379235
ChIJo5tMCuZawokRYyAm7UYuSn8,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:24.170893
ChIJ9_pr9VNawokR-4Eadp9GqKs,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:23.962695
ChIJ09otaRNFwokRaYrkMA4gqcs,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:23.754029
ChIJ3RhPnkVFwokR93zYfltrm-E,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:23.549868
ChIJHfk8yFhPwokRcxgyNTBcTNI,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:23.341714
ChIJIwS0HYVEwokRvjXJk1ww1sM,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:23.131610
ChIJ78SdkKSVxYcRojYn9DzmOrk,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:22.925126
ChIJLTRaItRawokRuWaa9SdpOLY,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:22.717150
ChIJyS_mtfldwokRZ8Mys0TzLbc,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:22.510542
ChIJLzCiYqlbwokRzlh5npIpLWQ,,place_details,"Valid values for the `fields` param for `place` are 'icon', 'name', 'formatted_phone_number', 'current_opening_hours', 'curbside_pickup', 'photo', 'url', 'opening_hours', 'geometry/viewport/northeast/lat', 'user_ratings_total', 'reservable', 'website', 'geometry/viewport/southwest', 'serves_beer', 'type', 'serves_breakfast', 'dine_in', 'vicinity', 'secondary_opening_hours', 'geometry/location', 'serves_wine', 'geometry/location/lng', 'serves_brunch', 'adr_address', 'international_phone_number', 'geometry/viewport', 'takeout', 'geometry/viewport/southwest/lng', 'geometry/viewport/southwest/lat', 'serves_vegetarian_food', 'plus_code', 'address_component', 'wheelchair_accessible_entrance', 'review', 'serves_dinner', 'delivery', 'permanently_closed', 'business_status', 'serves_lunch', 'price_level', 'geometry', 'geometry/viewport/northeast/lng', 'reviews', 'geometry/viewport/northeast', 'geometry/location/lat', 'rating', 'editorial_summary', 'place_id', 'utc_offset', 'formatted_address', these given field(s) are invalid: 'types'",0,2025-12-24T02:57:22.300578
